"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.14747019721122717,0.14320033881070252,0.004697847549059996,2000033.1630783619,307.69668917170316,0.14747019721122717,0.14320033881070252,0.004697847549059996
0.14746473356392348,0.14329847627091977,0.00042369059428880014,2000033.4212569941,307.69675981930851,0.14746473356392348,0.14329847627091977,0.00042369059428880014
0.15179630320761753,0.14499294443744165,0.0044634609476237926,1999976.5845827658,307.69683669649777,0.15179630320761753,0.14499294443744165,0.0044634609476237926
0.1499116401892451,0.14576541794545528,0.0026641281244760215,1999999.0229419507,307.69730365183369,0.1499116401892451,0.14576541794545528,0.0026641281244760215
0.15181265717202799,0.14495675440134748,0.00074720427189254993,1999975.6987487122,307.69695709885286,0.15181265717202799,0.14495675440134748,0.00074720427189254993
0.15234956092167548,0.1465064753502533,0.0026030193070110596,1999971.797453051,307.69723578664542,0.15234956092167548,0.1465064753502533,0.0026030193070110596
0.15413667057585317,0.14528157699218253,0.0045317388629433448,1999951.4940802886,307.69666954293757,0.15413667057585317,0.14528157699218253,0.0045317388629433448
0.15693657357526591,0.14491783387975149,0.0044572879511785542,1999915.5936867027,307.69640764042452,0.15693657357526591,0.14491783387975149,0.0044572879511785542
0.15677890943495543,0.14486874861963955,0.00085373608585453335,1999916.9511688941,307.6965838488631,0.15677890943495543,0.14486874861963955,0.00085373608585453335
0.15531955029113076,0.14627689653870093,0.0027292183723442694,1999935.3948341308,307.69701890874273,0.15531955029113076,0.14627689653870093,0.0027292183723442694
0.15507665459684561,0.14306667014090552,0.00050628642631254223,1999935.1882665795,307.69661253385664,0.15507665459684561,0.14306667014090552,0.00050628642631254223
0.15409761817657758,0.14425518053303099,0.0022016631667143541,1999946.3763693653,307.69708788228144,0.15409761817657758,0.14425518053303099,0.0022016631667143541
0.15249067369314895,0.14316484475682464,0.0048327433052578889,1999965.5583007736,307.69659883005625,0.15249067369314895,0.14316484475682464,0.0048327433052578889
0.15489392660910892,0.14320601100135577,0.0043010941617848642,1999935.7660078886,307.69668880488257,0.15489392660910892,0.14320601100135577,0.0043010941617848642
0.15001297038620162,0.14319359286154482,0.0044264457460725737,2000000.0348724921,307.69686783349852,0.15001297038620162,0.14319359286154482,0.0044264457460725737
0.15002059993559194,0.14319378510901132,0.00078024497904895132,2000000.5005078909,307.69698494288548,0.15002059993559194,0.14319378510901132,0.00078024497904895132
