"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.13033175469500688,0.14831622047028109,0.00050807078957909515,2000060.727716441,307.08627707010027,0.13033175469500688,0.14831622047028109,0.00050807078957909515
0.13164502181507468,0.1479616603704641,0.00069634195351055725,2000060.6079777286,307.08679348340695,0.13164502181507468,0.1479616603704641,0.00069634195351055725
0.13164866520231508,0.14796172968583077,0.0042715342442617961,2000060.6254862454,307.08679912515157,0.13164866520231508,0.14796172968583077,0.0042715342442617961
0.13033171473614694,0.1483162977700255,0.0044918761790384652,2000060.7392234607,307.0862726794137,0.13033171473614694,0.1483162977700255,0.0044918761790384652
0.14483458107412775,0.14960666426190875,0.00050921513673071121,2000023.5400005321,307.08942247342611,0.14483458107412775,0.14960666426190875,0.00050921513673071121
0.15778075703309707,0.14946494285284659,0.00049340081435116231,1999965.5047513105,307.08911131445956,0.15778075703309707,0.14946494285284659,0.00049340081435116231
0.16924531822278788,0.14712451904161816,0.0026349318513935469,1999938.3640068856,307.08673314759676,0.16924531822278788,0.14712451904161816,0.0026349318513935469
0.16830333881500525,0.14761066862956443,0.0042717052775803682,1999939.1482822024,307.08677039023127,0.16830333881500525,0.14761066862956443,0.0042717052775803682
0.1695769832112462,0.14583401558579326,0.0044917262628350312,1999936.7875389475,307.08620437673909,0.1695769832112462,0.14583401558579326,0.0044917262628350312
0.1683096377735207,0.14764178889592083,0.0006961270461617354,1999939.1397333872,307.08675402526615,0.1683096377735207,0.14764178889592083,0.0006961270461617354
0.16939821372013741,0.14587740299552998,0.00064485812662389865,1999936.8194699183,307.08633883510493,0.16939821372013741,0.14587740299552998,0.00064485812662389865
0.16297138099769201,0.1493210657086684,0.00063532486742803504,1999948.5326623644,307.0882205000911,0.16297138099769201,0.1493210657086684,0.00063532486742803504
0.16297274813287221,0.14932672438251529,0.0043822772266858051,1999948.5309968961,307.08820678032504,0.16297274813287221,0.14932672438251529,0.0043822772266858051
